source,target,context,text_index
pere,père,rejoins ton pere zemmour et casse pas la tete,3327
tete,tête,rejoins ton pere zemmour et casse pas la tete,3327
pk,pourquoi,alors pk tu rentres le soir avec lui,3328
t,t'es,et toi pierre que t pd,3331
pd,pédé,et toi pierre que t pd,3331
jlassume,je l'assume,moi jlassume jai pas honte mv,3332
jai,j'ai,moi jlassume jai pas honte mv,3332
mv,ma vie,moi jlassume jai pas honte mv,3332
tsais,tu sais,tsais si tu veux plus...,3334
pk,pourquoi,pk pas,3335
bb,bébé,... bb,3337
c,c'est,c bon pas en public on ta dis,3338
ta,t'a,c bon pas en public on ta dis,3338
dis,dit,c bon pas en public on ta dis,3338
breffff,bref,breffff,3340
pépom,pomper,bon faite vous pépom plus tard,3341
desole,désolé,desole brefff,3342
brefff,bref,desole brefff,3342
c,c'est,c  pas le sujet,3343
t,t'es,ah bah voila t bien pd julien,3344
pd,pédé,ah bah voila t bien pd julien,3344
a,à,paul t'es un gros lard  et tu le resteras a vie,3346
taura,tu auras,taura des bonbon,3347
etait,était,brice il juge grave le physique il a cru il etait tibo inshape ou quoi,3349
innoncent,innocent,brice fais l innoncent t deja venue me ejoindre hier dans ma chamre,3350
t,t'es,brice fais l innoncent t deja venue me ejoindre hier dans ma chamre,3350
deja,déjà,brice fais l innoncent t deja venue me ejoindre hier dans ma chamre,3350
ejoindre,rejoindre,brice fais l innoncent t deja venue me ejoindre hier dans ma chamre,3350
chamre,chambre,brice fais l innoncent t deja venue me ejoindre hier dans ma chamre,3350
sa,ça,mais stop avec sa,3351
mere,mère,et ta mere une pute et elle le restera à vie brice,3352
;),clin d'œil,brice t'es un gros con et tu le resteras à vie ;),3353
popopoooo,popopo,popopoooo bien envoyé julien,3354
ya,il y a,Paul si tu veux ya des bonbons chez thibaut,3355
tg,ta gueule,bon josi tg pardon josi,3356
t,t'es,ma mère t'emmerde sale merde que t,3357
jte,je te,"bon sale gros jte conseillerais de perde du poids mtn,",3359
mtn,maintenant,"bon sale gros jte conseillerais de perde du poids mtn,",3359
pd,pédé,frere ta mere et ta soeur me kiffe pd,3360
arrete,arrête,mais arrete avec cette violence,3361
stopppp,stop,STOPPPP,3362
jme,je me,BRICE DE NICE ok jme tait,3365
ca,ça,ca c'etait ma blague,3367
neuronnes,neurones,Et toi de te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,3368
ppourrait,pourrait,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,3369
arreter,arrêter,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,3369
ct,c'était,t'as vue ton blaze ct cendrillon k que tt le monde te kiffe,3371
k,que,t'as vue ton blaze ct cendrillon k que tt le monde te kiffe,3371
tt,tout,t'as vue ton blaze ct cendrillon k que tt le monde te kiffe,3371
rasion,raison,ta rasion pardon bon allez,3372
excuser,excusez,excuser vous julien supprime la video jte passe des bonbons,3374
video,vidéo,excuser vous julien supprime la video jte passe des bonbons,3374
jte,je te,excuser vous julien supprime la video jte passe des bonbons,3374
arrete,arrêtes,et toi brice tu arrete,3376
c,c'est,parce que c pas bien,3378
tqt,t'inquiète,oui papa tqt j'arreterai pas,3381
d,d',d abord supprime la vidéo,3382
faison,faisons,pour tous se rejoindre au jennah faison la paix,3384
tg,ta gueule,Selena tg,3386
suprimmeeeeeeeeeeeeeeeee,supprime,Suprimmeeeeeeeeeeeeeeeee,3388
c,c'est,vas y supprime julien c bon,3389
vsi,vas-y,vsi brice on trouvera un autre moment ou ils seront pas la pour nous faire chier,3391
ou,où,vsi brice on trouvera un autre moment ou ils seront pas la pour nous faire chier,3391
la,là,vsi brice on trouvera un autre moment ou ils seront pas la pour nous faire chier,3391
video,vidéo,t'a vu t'as autant de like sur la video que de kilos ahahah,3393
ahahah,haha,t'a vu t'as autant de like sur la video que de kilos ahahah,3393
slt,salut,*slt les gens ca va ou pas,3394
ca,ça,*slt les gens ca va ou pas,3394
ca,ça,ca va et toi le s,3395
s,les potes,ca va et toi le s,3395
ca,ça,ouais ca va merci la famille,3396
benef,bénéfice,benef,3397
ca,ça,et paul ca va,3398
ta,tu as,ta bien mange?,3399
mange,mangé,ta bien mange?,3399
blc,battre les couilles,raconte pas ta vie on s en blc,3400
tranquile,tranquille,tranquile mec calme oit,3401
oit,toi,tranquile mec calme oit,3401
gueul,gueule,Bah alors paul faut pas ouvrir sa gueul que pour manger,3402
vue,vu,bien vue julien t est un bon frero,3404
t,t'es,bien vue julien t est un bon frero,3404
frero,frère,bien vue julien t est un bon frero,3404
bas,bah,bas ouais c pas ouf ce que ta fais brice,3405
c,c'est,bas ouais c pas ouf ce que ta fais brice,3405
ouf,fou,bas ouais c pas ouf ce que ta fais brice,3405
ta,tu as,bas ouais c pas ouf ce que ta fais brice,3405
fais,fait,bas ouais c pas ouf ce que ta fais brice,3405
ta,tu as,mais ta pa le droit de faire trembler le sol,3406
pa,pas,mais ta pa le droit de faire trembler le sol,3406
meme,même,il passe meme pas les portes ce zgeg,3407
zgeg,individu maladroit,il passe meme pas les portes ce zgeg,3407
c,c'est,les gars c batard,3408
batard,bâtard,les gars c batard,3408
oe,oui,oe trop arretez,3409
sen,s'en,on sen justine,3411
justine,foutre,on sen justine,3411
blc,je m'en bats les couilles,blc,3412
tg,ta gueule,ho tg et arrete,3413
arrete,arrête,arrete de defendre lautre gros porc,3414
defendre,défendre,arrete de defendre lautre gros porc,3414
lautre,l'autre,arrete de defendre lautre gros porc,3414
c,c'est,il a rien fait le pauvre c pas ouf ce que vous faite dans la cantine,3415
t,t'es,t as pas honte de manger autant,3416
apres,après,mais si il fait que manger apres on a pas de rab,3417
rab,rabiot,mais si il fait que manger apres on a pas de rab,3417
ca,ça,en quoi ca te dérange ?,3418
a,à,tu passe ta vie a mcdo,3419
mcdo,mcdonald's,tu passe ta vie a mcdo,3419
encule,enculé,cet encule,3420
ftp,foutre,frere ftp il fait se quil veut,3421
se,ce,frere ftp il fait se quil veut,3421
quil,qu'il,frere ftp il fait se quil veut,3421
c,c'est,mec c pas de sa faute si il a pas le meme organisme que nous,3422
meme,même,mec c pas de sa faute si il a pas le meme organisme que nous,3422
né,né,il est Né gros,3424
ca,ça,et ca te pose un problème ?,3426
frr,frère,en plus t'es raciste frr,3427
lombre,l'ombre,il fait de lombre,3428
reuf,frère,tranquille mon reuf,3429
tg,ta gueule,mec tg julien,3430
tg,ta gueule,toi tg retourne faire la vaisselle,3431
jme,je me,jme defoule pas je dis quie la verite,3433
defoule,défoule,jme defoule pas je dis quie la verite,3433
quie,que,jme defoule pas je dis quie la verite,3433
verite,vérité,jme defoule pas je dis quie la verite,3433
a,à,moi a moins je suis pas un iench,3434
iench,chien,moi a moins je suis pas un iench,3434
tg,ta gueule,tg selena il se defoule en mangeant lui ce zgeg,3435
zgeg,pénis,tg selena il se defoule en mangeant lui ce zgeg,3435
cringe,gênant,mais frerot tu es cringe,3437
tg,ta gueule,"brice tg, ce n'est pas vrai que je mange beaucoup, je suis né comme ça, j'ai juste de gros os",3438
cringe,malaisant,ho no cringe,3439
sque,ce que,c'est sque jdis t ne gros,3441
jdis,je dis,c'est sque jdis t ne gros,3441
t,t'es,c'est sque jdis t ne gros,3441
c,c'est,bah voila c pas sa faute,3442
jmen,je m'en,jmen blc,3444
blc,je m'en bats les couilles,jmen blc,3444
avk,avec,pierre ta soeur la chauve qui sort avk un aksel,3445
aksel,axel,pierre ta soeur la chauve qui sort avk un aksel,3445
wtf,what the fuck,wtf bro,3448
mere,mère,ta mere pour arrettez,3449
arrettez,arrêtez,ta mere pour arrettez,3449
mere,mère,la mere de paul elle a mange bk pendant laccouchement,3451
mange,mangé,la mere de paul elle a mange bk pendant laccouchement,3451
bk,burger king,la mere de paul elle a mange bk pendant laccouchement,3451
t,t'es,t vraiment pas possible,3452
tg,ta gueule,ho tg toi,3454
vraiement,vraiment,Vous êtes vraiement bête,3455
gos,gros,elle avait tellement un gos ventre on aurait dit un dromadaire,3456
